"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"L2","4 Jul 2025, 20:42","4 Jul 2025, 21:50","","Leg Extension (Machine)",,"Extensora ruim",2,"normal",80,6,,,
"L2","4 Jul 2025, 20:42","4 Jul 2025, 21:50","","Single Leg Standing Calf Raise (Machine)",,"Medo de subir a carga por causa do tornozelo zoado",0,"normal",109,12,,,
"L2","4 Jul 2025, 20:42","4 Jul 2025, 21:50","","Single Leg Standing Calf Raise (Machine)",,"Medo de subir a carga por causa do tornozelo zoado",1,"failure",109,13,,,
"L2","4 Jul 2025, 20:42","4 Jul 2025, 21:50","","Crunch (Machine)",,"",0,"normal",40,9,,,
"L2","4 Jul 2025, 20:42","4 Jul 2025, 21:50","","Crunch (Machine)",,"",1,"normal",45,9,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Incline Chest Press (Machine)",,"",3,"normal",98,6,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Incline Chest Press (Machine)",,"",4,"failure",98,5,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Chest Fly (Machine)",,"Máquina leve",0,"warmup",50,4,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Chest Fly (Machine)",,"Máquina leve",1,"normal",80,9,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Chest Fly (Machine)",,"Máquina leve",2,"failure",80,10,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Remada Nêutra Unilateral",,"",0,"warmup",20,6,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Remada Nêutra Unilateral",,"",1,"normal",50,8,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Remada Nêutra Unilateral",,"",2,"failure",55,7,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",34,7,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",34,6,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Tríceps Francês",,"",0,"normal",65,8,,,
"U1","1 Jul 2025, 20:29","1 Jul 2025, 21:36","","Tríceps Francês",,"",1,"failure",65,7,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Squat (Barbell)",,"",0,"warmup",40,8,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Squat (Barbell)",,"",1,"warmup",60,6,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Squat (Barbell)",,"",2,"warmup",80,3,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Squat (Barbell)",,"",3,"normal",114,6,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Squat (Barbell)",,"",4,"failure",114,5,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Leg Extension (Machine)",,"Extensora leve",0,"warmup",30,5,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Leg Extension (Machine)",,"Extensora leve",1,"normal",90,11,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Leg Extension (Machine)",,"Extensora leve",2,"failure",90,10,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Seated Leg Curl (Machine)",,"",0,"normal",110,10,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Seated Leg Curl (Machine)",,"",1,"failure",110,11,,,
"L1","30 Jun 2025, 20:32","30 Jun 2025, 21:42","passei mal e pulei abs 🤓","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",109,11,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Incline Chest Press (Machine)",,"",1,"warmup",60,6,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Incline Chest Press (Machine)",,"",3,"normal",98,6,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Incline Chest Press (Machine)",,"",4,"failure",98,5,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Chest Press (Machine)",,"",0,"warmup",80,3,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Chest Press (Machine)",,"",1,"normal",92,7,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Chest Press (Machine)",,"",2,"failure",92,5,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Chest Fly (Machine)",,"",0,"normal",80,6,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Chest Fly (Machine)",,"",1,"failure",80,5,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",33,8,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",33,7,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Overhead Press (Smith Machine)",,"desenvolvimento sentado no smith (não achei aqui) - o simith é do pesado, não do que ajuda 🙌🏽",0,"normal",40,9,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Overhead Press (Smith Machine)",,"desenvolvimento sentado no smith (não achei aqui) - o simith é do pesado, não do que ajuda 🙌🏽",1,"failure",40,8,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Tríceps Francês",,"",0,"normal",65,8,,,
"Treino B","26 Jun 2025, 20:27","26 Jun 2025, 21:51","","Tríceps Francês",,"",1,"failure",65,6,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Lat Pulldown (Machine)",,"",0,"warmup",40,10,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Lat Pulldown (Machine)",,"",1,"warmup",90,5,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Lat Pulldown (Machine)",,"",2,"warmup",120,3,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Lat Pulldown (Machine)",,"",3,"normal",140,8,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Lat Pulldown (Machine)",,"",4,"failure",144,5,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Seated Cable Row - Bar Grip",,"",0,"warmup",30,6,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Seated Cable Row - Bar Grip",,"",1,"warmup",70,3,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Seated Cable Row - Bar Grip",,"",2,"normal",90,8,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Seated Cable Row - Bar Grip",,"",3,"normal",90,8,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Rope Straight Arm Pulldown",,"",0,"normal",80,8,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Rope Straight Arm Pulldown",,"",1,"failure",80,8,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Bicep Curl (Barbell)",,"",0,"warmup",20,4,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Bicep Curl (Barbell)",,"",1,"normal",40,7,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Bicep Curl (Barbell)",,"",2,"failure",40,5,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Adução Posterior De Ombro Unilateral",,"",0,"normal",23,7,,,
"Treino C","25 Jun 2025, 20:41","25 Jun 2025, 21:55","","Adução Posterior De Ombro Unilateral",,"",1,"failure",23,7,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Lying Leg Curl (Machine)",,"",0,"warmup",30,10,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Lying Leg Curl (Machine)",,"",3,"normal",105,9,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Lying Leg Curl (Machine)",,"",4,"failure",105,8,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Squat (Barbell)",,"",0,"warmup",40,6,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Squat (Barbell)",,"",1,"warmup",80,3,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Squat (Barbell)",,"",2,"normal",112,7,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Squat (Barbell)",,"",3,"failure",114,5,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Leg Extension (Machine)",,"Extensora leve",0,"warmup",30,5,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Leg Extension (Machine)",,"Extensora leve",1,"normal",90,10,,,
"Treino A","23 Jun 2025, 20:36","23 Jun 2025, 21:29","","Leg Extension (Machine)",,"Extensora leve",2,"failure",90,9,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Incline Chest Press (Machine)",,"",1,"warmup",60,5,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Incline Chest Press (Machine)",,"",3,"normal",98,6,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Incline Chest Press (Machine)",,"",4,"failure",98,5,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Chest Press (Machine)",,"",0,"warmup",80,3,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Chest Press (Machine)",,"",1,"normal",92,7,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Chest Press (Machine)",,"",2,"failure",92,5,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Chest Fly (Machine)",,"5,5 kk",0,"normal",80,6,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Chest Fly (Machine)",,"5,5 kk",1,"failure",80,5,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",32,9,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",33,7,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Shoulder Press (Machine Plates)",,"",0,"warmup",40,6,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Shoulder Press (Machine Plates)",,"",1,"normal",60,8,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Shoulder Press (Machine Plates)",,"",2,"failure",70,7,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Tríceps Francês",,"",0,"normal",65,8,,,
"Treino B","20 Jun 2025, 20:21","20 Jun 2025, 21:48","","Tríceps Francês",,"",1,"failure",65,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Lat Pulldown (Machine)",,"",0,"warmup",40,10,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Lat Pulldown (Machine)",,"",1,"warmup",60,5,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Lat Pulldown (Machine)",,"",2,"warmup",120,3,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Lat Pulldown (Machine)",,"",3,"normal",140,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Lat Pulldown (Machine)",,"",4,"failure",144,6,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Seated Cable Row - Bar Grip",,"",0,"warmup",30,8,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Seated Cable Row - Bar Grip",,"",1,"warmup",70,3,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Seated Cable Row - Bar Grip",,"",2,"normal",80,10,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Seated Cable Row - Bar Grip",,"",3,"failure",90,8,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Rope Straight Arm Pulldown",,"",0,"normal",80,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Rope Straight Arm Pulldown",,"",1,"failure",80,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Dumbbell Row",,"",0,"warmup",40,3,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Dumbbell Row",,"",1,"normal",60,5,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Dumbbell Row",,"",2,"failure",60,6,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Bicep Curl (Barbell)",,"Encostado na parede pra não roubar 😔😔",0,"normal",40,5,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Bicep Curl (Barbell)",,"Encostado na parede pra não roubar 😔😔",1,"failure",40,4,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Adução Posterior De Ombro Unilateral",,"",0,"normal",22,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Adução Posterior De Ombro Unilateral",,"",1,"failure",22,7,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Hammer Curl (Cable)",,"",0,"normal",50,9,,,
"Treino C","18 Jun 2025, 20:18","18 Jun 2025, 21:56","","Hammer Curl (Cable)",,"",1,"failure",60,6,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Incline Chest Press (Machine)",,"",0,"warmup",40,10,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Incline Chest Press (Machine)",,"",1,"warmup",60,5,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Incline Chest Press (Machine)",,"",2,"warmup",80,3,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Incline Chest Press (Machine)",,"",3,"normal",96,7,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Incline Chest Press (Machine)",,"",4,"failure",98,5,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Chest Press (Machine)",,"",0,"warmup",80,3,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Chest Press (Machine)",,"",1,"normal",92,6,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Chest Press (Machine)",,"",2,"failure",92,5,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Cable Fly Crossovers",,"Crucifixo pesado tava ocupado",0,"normal",90,7,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Cable Fly Crossovers",,"Crucifixo pesado tava ocupado",1,"failure",90,6,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Elevação Lateral Unilateral (cabo)",,"",1,"normal",32,8,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Elevação Lateral Unilateral (cabo)",,"",2,"failure",32,7,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Shoulder Press (Dumbbell)",,"",0,"normal",64,6,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Tríceps Francês",,"",0,"normal",60,8,,,
"Treino B","17 Jun 2025, 20:36","17 Jun 2025, 21:56","","Tríceps Francês",,"",1,"failure",60,6,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Lying Leg Curl (Machine)",,"",0,"warmup",30,11,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Lying Leg Curl (Machine)",,"",1,"warmup",60,5,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Lying Leg Curl (Machine)",,"",3,"normal",105,9,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Lying Leg Curl (Machine)",,"",4,"failure",105,8,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Squat (Barbell)",,"vontade de soltar gases na última série kkkkk, não arrisquei 😔",0,"warmup",40,5,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Squat (Barbell)",,"vontade de soltar gases na última série kkkkk, não arrisquei 😔",1,"warmup",80,3,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Squat (Barbell)",,"vontade de soltar gases na última série kkkkk, não arrisquei 😔",2,"normal",112,7,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Squat (Barbell)",,"vontade de soltar gases na última série kkkkk, não arrisquei 😔",3,"normal",114,3,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Leg Extension (Machine)",,"Extensora ruim",0,"warmup",20,5,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Leg Extension (Machine)",,"Extensora ruim",1,"normal",80,5,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Leg Extension (Machine)",,"Extensora ruim",2,"failure",80,5,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Single Leg Standing Calf Raise (Machine)",,"a máquina pesada tava quebrada 😡\n- 1° exercício de panturrilha desde a lesão no tornozelo",0,"normal",109,11,,,
"Treino A","16 Jun 2025, 20:27","16 Jun 2025, 21:27","","Single Leg Standing Calf Raise (Machine)",,"a máquina pesada tava quebrada 😡\n- 1° exercício de panturrilha desde a lesão no tornozelo",1,"normal",109,8,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Lat Pulldown (Machine)",,"",0,"normal",140,7,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Lat Pulldown (Machine)",,"",1,"failure",140,7,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","T Bar Row",,"",0,"normal",85,5,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","T Bar Row",,"",1,"failure",85,5,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Rope Straight Arm Pulldown",,"piso escorredio 😡",0,"normal",80,7,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Rope Straight Arm Pulldown",,"piso escorredio 😡",1,"failure",85,6,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Dumbbell Row",,"",0,"normal",60,5,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Dumbbell Row",,"",1,"failure",60,6,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Bicep Curl (Barbell)",,"",0,"normal",40,7,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Bicep Curl (Barbell)",,"",1,"failure",40,5,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Adução Posterior De Ombro Unilateral",,"",0,"normal",22,6,,,
"Treino C","14 Jun 2025, 11:21","14 Jun 2025, 12:49","primeiro sábado na academia do ano 😞","Adução Posterior De Ombro Unilateral",,"",1,"failure",22,6,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Lying Leg Curl (Machine)",,"",0,"warmup",30,11,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Lying Leg Curl (Machine)",,"",1,"warmup",60,6,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Lying Leg Curl (Machine)",,"",2,"warmup",85,3,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Lying Leg Curl (Machine)",,"",3,"normal",105,8,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Lying Leg Curl (Machine)",,"",4,"failure",105,8,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Squat (Barbell)",,"",0,"warmup",40,6,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Squat (Barbell)",,"",1,"warmup",80,3,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Squat (Barbell)",,"",2,"normal",112,6,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Squat (Barbell)",,"",3,"failure",112,5,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Leg Extension (Machine)",,"Extensora ruim",0,"warmup",25,5,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Leg Extension (Machine)",,"Extensora ruim",1,"normal",80,5,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Leg Extension (Machine)",,"Extensora ruim",2,"failure",80,4,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Romanian Deadlift (Barbell)",,"",0,"warmup",60,4,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Romanian Deadlift (Barbell)",,"",1,"normal",110,6,,,
"Treino A","10 Jun 2025, 20:36","10 Jun 2025, 21:49","","Romanian Deadlift (Barbell)",,"",2,"normal",110,6,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Incline Chest Press (Machine)",,"Regulagem com banco mais alto",0,"warmup",40,11,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Incline Chest Press (Machine)",,"Regulagem com banco mais alto",1,"warmup",60,5,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Incline Chest Press (Machine)",,"Regulagem com banco mais alto",2,"warmup",80,3,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Incline Chest Press (Machine)",,"Regulagem com banco mais alto",3,"normal",96,6,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Incline Chest Press (Machine)",,"Regulagem com banco mais alto",4,"failure",96,5,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Chest Press (Machine)",,"",0,"warmup",80,3,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Chest Press (Machine)",,"",1,"normal",92,5,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Chest Press (Machine)",,"",2,"failure",92,4,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Chest Fly (Machine)",,"",0,"normal",80,6,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Chest Fly (Machine)",,"",1,"failure",80,5,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Elevação Lateral Unilateral (cabo)",,"",0,"warmup",10,7,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Elevação Lateral Unilateral (cabo)",,"",1,"normal",32,8,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Elevação Lateral Unilateral (cabo)",,"",2,"failure",32,7,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Shoulder Press (Dumbbell)",,"",0,"normal",64,7,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Shoulder Press (Dumbbell)",,"",1,"failure",64,6,,,
"Treino B","9 Jun 2025, 20:30","9 Jun 2025, 21:55","voltando da caralha ainda 🖕","Tríceps Francês",,"",0,"normal",55,9,,,
